1200
9000
800
3000
1900
600
1900
1300
4900
700
1100
800
1400
7200
500
600
1100
600
1400
1000
900
10700
800
800
500
1800
1000
1200
700
2100
700
900
1100
1600
1800
1500
1400
1700
1700
1800
800
1600
2200
5500
1900
1900
1400
2600
800
5800
1900
2900
2100
4000
3400
6300
2900
1600
1800
1700
2200
1000
2500
2400
1800
4100
16700
1200
5400
2600
3500
8900
1500
6000
6100
11800
5800
3200
4000
4600
10200
7000
3300
9500
11400
2300
4000
2500
12300
4000
6000
4800
7000
1300
5100
7600
6300
7400
600
9000
11400
7600
6700
15700
3300
4800
13900
5000
6100
9000
6300
4500
13100
3700
1100
21500
15000
16900
4800
11100
5500
23600
10600
4700
6900
13300
6700
23200
15700
17800
11400
17500
11200
19000
3900
12800
6400
18000
9900
9100
19000
8300
2900
23400
31100
37800
16800
29600
36000
7900
55100
4300
27400
28500
27700
30000
29100
21600
27600
17700
14400
28600
20000
40000
19800
37800
22000
27600
26700
30900
29800
28800
26800
32700
40000
29000
23700
28200
19400
26800
