Well_ID,Lat,Lon,Depth,Drink,Si,P,S,Ca,Fe,Ba,Na,Mg,K,Mn,As,Sr,F,Cl,SO4,Br
4136,24,90.9,180,Y,18835.61623,2.370113879,41.16900583,4132.920979,1.764941892,69.6689498,64.43376007,10.1740508,11971.71439,0.015565034,25.52971304,91.58897256,0.7233,104.8595,,0.4493
4141,24.37,91.51,45,Y,,,,,,,,,,,,,,,,
4154,22.9,90.89,200,Y,58480.56548,0.18994685,515.4977231,25051.1371,-0.000233408,38.95953731,56.20842479,9.999489561,1490.421777,0.022088375,0.632894708,202.8309636,0.6102,41.0424,1.3886,0.1468
4248,24.28,90.01,46,Y,,,,,,,,,,,,,,,,
4249,24.08,90.16,45,Y,,,,,,,,,,,,,,,,
4252,23.73,90.88,70,N,,,,,,,,,,,,,,,,
4284,23.74,91.46,60,N,43323.95941,1.273044201,1544.046377,55658.10001,4.667776801,120.4567239,22.97473282,20.94989607,,1.186226986,53.42207156,258.0982225,0.2095,44.6406,4.2277,0.0312
4302,22.79,90.52,135,Y,,,,,,,,,,,,,,,,
4305,24.46,89.66,45,Y,35831.54921,0.586058038,46.32882877,18885.23807,4.277109987,41.806154,7.689500791,10.90006189,2567.041824,0.938655747,70.84642374,67.61485928,0.1822,12.2721,,0.0117
4314,24.22,91.36,35,Y,52241.39889,0.191313244,3282.768905,24113.13977,4.200536991,54.20475424,13.06601547,12.23959733,3890.184632,2.231313462,54.95845814,101.8923858,0.0441,21.9904,9.3853,0.0156
4318,24.71,90.62,55,N,46370.31961,2.171704124,327.9192341,44985.37717,8.768729198,96.78687483,24.21880906,23.42996069,3100.4749,0.861528107,70.80111867,174.6175416,0.2082,37.9634,0.7241,0.0252
4322,24.77,89.67,30,Y,,,,,,,,,,,,,,,,
4338,23.66,91.56,45,Y,,,,,,,,,,,,,,,,
4343,23.9,91.09,40,Y,38426.32883,0.106795184,3676.49959,28947.86756,2.560066398,68.28005207,14.56480666,18.06585594,1774.217851,1.678491595,8.042300516,118.5418739,0.1609,22.0161,10.9956,0.0205
4359,23.78,90.29,35,Y,,,,,,,,,,,,,,,,
4369,23.35,90,25,Y,42972.25235,0.214771425,5277.007219,33784.02327,4.082060322,73.4766063,22.8541501,19.88069582,,2.442008679,62.21464135,134.323251,0.0777,20.0835,15.3631,0.0119
4375,23.51,91.24,75,Y,41488.64,1.13785,6390.21,36530.44,16.75463,223.91,18.77171,18.93,14923.63,1.55,33.88,123.64,0.1006,34.1632,16.6556,0.0276
4378,23.95,90.71,60,Y,40021.49,0.30256,3127.99,49800.08,3.62331,77.14,22.02968,22.07,4371.98,1.82,53.83,188.27,0.1711,43.628,7.7368,0.0405
4380,23.78,90.67,160,Y,51771.54,0.13816,27.13,10356.08,0.03203,17.1,43.13136,4.77,951.01,0.01,0.16,82.5,0.4013,25.3753,0.1459,0.0411
4383,23.08,91.25,135,Y,24507.73171,2.070361975,23.35149158,8078.331772,1.613610519,76.0190916,78.14334875,16.16339866,6125.241287,0.072758532,102.7438502,136.7668168,0.9274,99.2067,0.1389,0.3433
4385,23.68,91.5,185,Y,,,,,,,,,,,,,,,,
4390,23.54,90.98,45,Y,,,,,,,,,,,,,,,,
4393,23.98,91.13,30,N,,,,,,,,,,,,,,,,
4418,24.17,90.07,45,Y,36596.47547,2.180663545,10.74119906,57403.58586,9.4307913,120.5715442,15.18963812,19.95275137,,1.086919407,157.358085,262.7140415,0.2949,27.2036,,0.0192
4441,24.68,91.31,70,N,35299.04,1.82694,20.43,72903.44,9.83964,159.67,17.10308,20.2,4902.46,0.33,395.93,333.27,0.2005,26.4195,0.1287,0.0235
4443,23.14,90.1,50,Y,34574.66227,1.452277107,33.92445504,64075.54309,5.225334992,91.11372306,15.94022421,20.03939895,3935.144559,1.984731995,227.78906,270.39468,0.2034,16.0853,0.1744,0.0147
4443,24.2,91.43,60,N,33257.55,1.48625,204.14,41969.8,9.16442,126.5,24.32272,26.46,9444.62,2.23,202.48,232.22,0.3037,24.5569,0.587,0.044
4446,23.51,90.24,30,Y,38821.02,0.02798,20988.19,38553.37,1.16313,188.27,44.25255,24.73,33642.74,0.18,0.4,119.37,0.1586,82.5624,59.1832,0.0711
4448,24.21,89.94,45,Y,39367.72,0.1854,2981.7,37776.9,8.88502,107.96,23.62261,21.18,5337.18,1.75,29.91,135.77,0.0765,51.9371,8.1689,0.0256
4450,24.4,91.5,115,Y,,,,,,,,,,,,,,,,
4451,24.11,90.31,150,Y,,,,,,,,,,,,,,,,
4452,24.32,89.98,60,N,36339.13,0.8565,6.63,43071.59,12.27226,94.22,25.00635,20.57,9228.99,1.6,127.31,312.9,0.0959,15.3042,0.1272,0.0508
4465,24.31,90.82,60,Y,38387.09,0.12629,3521.29,39807.8,2.68597,67.52,26.84628,18.18,4496.49,0.79,43.99,129.07,0.1236,25.2744,9.4541,0.0255
4474,24.27,90.45,45,Y,43726.53,0.40494,164.88,45396.98,1.08067,53.57,16.94859,13.46,3322.25,1.27,137.77,179.1,0.1967,26.7951,0.4273,0.0281
4507,23.44,90.82,60,N,37488.28089,1.301418692,86.84017195,19812.06772,4.004498464,34.07390952,7.015124029,6.533036628,3388.456975,0.76809941,246.6403443,104.5661627,0.294,7.747,0.2448,0.006
4527,23.11,91.62,60,Y,44267.67981,0.968410255,6.744872933,24390.45013,5.863345015,62.61233107,19.49883973,10.95136977,,1.343303515,61.53928896,77.30494581,0.1313,12.1593,,0.0169
4531,24.69,89.8,30,N,,,,,,,,,,,,,,,,
4531,23.93,90.41,200,Y,49457.82,0.13737,149.23,10420.48,6.29909,5.63,48.12147,5.18,1301.84,0.43,11.87,70.11,0.6644,18.7123,0.3705,0.027
4541,23.04,91.4,0,Y,,,,,,,,,,,,,,,,
4545,22.89,91.61,45,Y,38728.51,0.74404,688.08,67110.28,5.16339,80.49,14.89942,16.79,3839.09,2.68,439.69,283.41,0.2622,41.2904,1.6194,0.0362
4568,23.63,90.21,65,Y,42187.72,1.5108,877.11,32656.78,8.17765,82.91,15.33129,16.16,3088.03,0.69,54.25,114.8,0.1416,,2.2354,0.0193
4577,22.92,90.46,140,Y,31239.0209,0.14881189,1220.877945,16824.58287,0.817839227,38.48511834,78.54800479,15.32353215,2129.561269,0.143169291,0.327796221,188.5461137,,,,
4589,23.98,90.74,45,Y,66522.76969,0.162417181,717.4912961,38119.27141,3.719083266,78.13767717,12.7797977,14.42662579,,2.451619235,65.94582422,137.2730891,0.1723,18.2424,1.1383,0.0187
4599,24.17,91.44,115,Y,58164.49682,0.262105606,964.1122424,14922.82372,-0.00333656,20.7682884,48.32549332,3.831307107,1326.750928,0.008250309,0,129.5356206,0.3315,18.8565,2.583,0.0525
4606,22.92,90.87,45,Y,44495.45,0.05372,6421.14,40049.52,0.54773,62.87,25.77513,17.07,4272.31,2.64,16.01,152.79,0.1216,54.0945,18.4434,0.0742
4645,24.5,91.35,45,Y,38684.63197,0.550190717,3121.915693,24771.15091,4.766179141,75.39603963,17.12575194,11.63775028,,1.18313566,79.60452798,88.84329212,0.1536,19.5993,9.5627,0.012
4646,24.56,90.34,60,Y,47182.01575,0.109079665,6491.284344,83813.70143,1.593829256,157.330154,53.88394572,32.73024137,9612.948098,4.280855479,17.15443333,334.1869027,0.1507,124.6903,17.6957,0.0851
4665,24.76,89.72,180,Y,,,,,,,,,,,,,,,,
4676,23.83,90.07,45,Y,43953.14,0.17161,197.93,55330.33,0.91844,56.5,12.50686,20.99,3006.5,0.79,32.33,179.71,0.2038,24.2086,0.499,0.0549
4686,22.98,90.58,70,Y,,,,,,,,,,,,,,,,
4689,23.73,91.25,80,Y,40568.63891,1.445790174,907.3436335,39690.02593,6.515917156,64.54976754,13.45736583,13.10845783,538.5204857,0.844334234,267.5535238,175.6620521,0.1532,10.4533,2.4205,0.0084
4701,22.96,91.37,60,Y,,,,,,,,,,,,,0.0907,40.4725,14.6687,0.0277
4706,23.39,91.34,45,Y,,,,,,,,,,,,,,,,
4740,24.27,90.81,32,Y,,,,,,,,,,,,,,,,
4747,23.8,91.25,35,Y,42732.48244,0.279169497,1374.935785,19179.27259,0.946844943,28.60119049,8.360003995,8.250871017,,1.056138467,47.35908656,79.60178637,0.1345,8.5521,4.171,0.0074
4750,23.44,91.14,30,Y,60353.00969,3.101897581,109.6715905,55031.18246,8.374566006,31.52568168,45.34269686,74.27760848,10564.16295,0.057832682,22.45111279,492.7467529,0.1172,62.4589,0.1606,0.0936
4756,23.88,90.84,45,Y,,,,,,,,,,,,,,,,
4761,22.82,91.36,45,Y,44188.22,0.24531,3462.4,31050.27,2.32823,43.88,13.51762,18.54,2877.77,1.07,36.03,98.2,0.1629,25.5997,9.6216,0.0261
4781,23.36,89.76,145,Y,,,,,,,,,,,,,,,,
4784,23.09,91.15,50,Y,50096.92496,0.128778624,7798.342818,49747.45636,2.032886169,93.49878011,27.48232775,31.56854975,,2.27790316,4.798312647,161.4432175,0.0903,69.3873,23.2275,0.0251
4793,23.38,90.16,70,Y,34038.52545,1.651612822,25.94914601,55158.08016,7.675337425,112.8685121,19.92278245,15.31457165,,0.644508232,271.7523069,257.0723114,-0.0005,0.4877,,0.0096
4798,23.83,91.43,45,Y,47461.55414,0.590470419,7309.036583,86920.95356,6.579808699,191.9360296,49.79837204,43.79032452,,3.322078282,167.1221582,336.5525047,0.1244,94.5886,21.4988,0.0427
4800,24.76,90.81,45,Y,51564.06,0.22954,22.2,60427.64,2.73147,105.91,16.28811,22.02,3503.19,1.75,54.4,220.54,0.1466,29.7014,0.2219,0.0472
4806,23.68,90.33,60,Y,,,,,,,,,,,,,,,,
4806,24.46,90.32,45,N,,,,,,,,,,,,,,,,
4817,24.52,89.73,45,Y,31761.37111,0.1073165,2509.207694,16000.38377,10.42599636,52.4641224,10.83101055,10.38957691,2794.491331,0.465650928,2.01104372,72.51124023,0.1364,16.9236,7.3811,0.0135
4818,23.08,90.3,45,Y,,,,,,,,,,,,,,,,
4822,24,90.93,60,Y,,,,,,,,,,,,,,,,
4823,23.4,89.91,75,Y,,,,,,,,,,,,,,,,
4847,23.56,90.65,45,Y,50770.79362,0.143909404,171.5466674,49995.75431,3.00083976,88.57507196,18.45382999,21.28931639,,2.865018743,208.4476799,221.4248585,0.1645,43.9539,0.4492,0.0392
4848,22.98,91.62,90,Y,,,,,,,,,,,,,,,,
4854,24.68,90.18,96,Y,,,,,,,,,,,,,,,,
4870,23.85,89.65,0,Y,,,,,,,,,,,,,,,,
4871,23.63,89.77,150,Y,62394.59,0.05528,561.73,11022.71,-0.00034,17.87,46.28375,5.3,1266.8,0.35,0.11,89.86,,,,
4893,24.42,91.06,30,Y,,,,,,,,,,,,,,,,
4898,23.64,90.28,150,N,12712.91,0.69601,190.12,15380.08,1.68832,14.13,47.30402,33.05,15522.74,0.04,13.97,213.62,0.2072,47.5497,0.2297,0.0496
4907,23.46,90.99,60,N,41068.18,0.86825,1540.92,54884.66,30.19223,175.21,27.27908,28.7,3451.59,1.8,95.05,259.15,0.1258,60.3397,3.7335,0.0365
4916,23.61,90.3,40,Y,39994.49376,0.066998322,2587.353674,24930.51589,1.380652112,66.76080601,12.61220788,17.03940155,1748.672955,2.137227993,6.831314614,94.59347588,0.1348,15.4072,7.7685,0.0162
4931,24,90.86,35,Y,,,,,,,,,,,,,,,,
4933,23.2,91.04,45,Y,,,,,,,,,,,,,0.0733,38.9047,8.0634,0.0143
4942,24.1,89.67,37,Y,45907.64,0.68466,2893.7,59637.73,6.14524,82.17,24.6612,29.46,3549.67,2.22,91.82,206.86,0.2094,40.4686,7.1056,0.0312
4949,23.58,90.01,60,Y,48357.52801,0.110521906,10978.01682,80912.06156,1.735056475,149.6567323,65.54033075,42.46208581,,3.140170168,31.81514061,282.0873065,0.046,172.7598,32.9045,0.2166
4952,22.83,90.77,60,Y,37269.18296,0.080158087,1195.60625,40742.42043,0.370163164,73.05015795,69.53456212,23.06085286,,1.005429729,36.49539795,106.9348529,0.0553,121.9379,3.2063,0.2779
4952,23.13,89.92,160,Y,,,,,,,,,,,,,,,,
4954,23.41,89.8,60,Y,40604.25,0.67986,380.62,40651.68,6.5375,98.77,31.37913,19.62,4321.99,2.09,144.16,188.55,0.1183,48.4548,0.871,0.0444
4965,24.44,91.35,65,Y,,,,,,,,,,,,,,,,
4976,23.93,91.57,45,Y,,,,,,,,,,,,,,,,
4981,23.95,90.47,35,Y,41755.90466,0.098072336,3640.658364,31373.64891,2.417769207,63.72276226,16.79298726,16.43286841,1875.616018,3.004647842,43.50835411,169.1471872,0.0399,22.052,11.0434,0.0165
4983,23.47,91.44,45,Y,,,,,,,,,,,,,,,,
4987,23.86,91.45,45,Y,36058.53634,0.911867036,1499.667635,37444.35255,12.25988685,92.07914565,24.47094449,16.1060825,5127.197698,4.363444963,255.6206349,203.2241547,0.1767,39.7304,3.8504,0.0343
5040,23.88,90.48,30,Y,,,,,,,,,,,,,,,,
5045,24.63,91.41,30,Y,25651.01451,0.031057585,14601.41436,66558.34102,2.361704634,230.9600475,56.23588168,53.32593974,7692.500604,1.772557978,1.432340524,253.5429932,0.0956,127.3628,,0.107
5046,24.15,90.56,110,Y,,,,,,,,,,,,,,,,
5050,23.26,89.75,60,N,,,,,,,,,,,,,,,,
5052,23.92,89.96,60,Y,,,,,,,,,,,,,,,,
5060,23.53,90.66,60,Y,40920.05,0.50741,516.32,52661.22,1.71768,78.98,15.1302,20,3196.16,1.85,368.9,226.78,0.2829,9.3598,1.2673,0.0158
5068,23.85,89.96,110,Y,23998.5852,2.15325173,30.25566315,8560.696194,1.877413079,75.68822417,76.61780561,15.24323736,6027.434991,0.030731333,90.32121626,153.6296865,0.8181,114.0378,0.2037,0.4059
5074,23.66,91.38,45,Y,,,,,,,,,,,,,,,,
5083,23.52,90.19,60,Y,52189.57,2.08709,5920.89,70914.5,15.61251,232.08,30.44968,26.96,4156.94,0.48,43.54,338.33,0.1988,58.2378,16.0607,0.0903
5091,24.58,90.68,165,Y,40632.88,0.04797,1018.53,66621.68,-0.00368,197.77,18.99851,19.52,6939.09,0.37,0.03,586.98,0.3712,25.253,2.5302,0.0398
5102,22.78,91.08,60,Y,43307.78,0.50785,9956.67,43217.2,12.52296,87.52,21.66915,19.01,5046.03,2.01,107.17,200.04,0.1329,49.124,26.2995,0.0422
5104,23.13,90.09,45,Y,,,,,,,,,,,,,,,,
5112,24.08,89.87,50,Y,59285.66886,3.534795388,6134.567393,94920.31039,6.498652149,47.61731846,54.34789896,104.5456698,9614.327078,0.098099241,1.056267638,681.2879063,,,,
5127,23.35,91.48,35,Y,48138.90594,0.088422237,3556.02535,30807.75766,1.79050823,88.16342731,17.11817827,18.29656212,1429.619181,2.13687417,7.918357507,144.6677433,0.0562,30.7166,10.5616,0.0245
5129,23.86,89.67,43,Y,,,,,,,,,,,,,,,,
5134,23.04,90.37,0,N,,,,,,,,,,,,,,,,
5136,23.98,91.06,45,Y,,,,,,,,,,,,,,,,
5143,23.17,90.2,45,N,38169.72,1.04105,7551.03,53219.85,9.51466,136.87,26.1602,22.39,4912.06,2.08,61.42,220.37,0.162,37.0904,19.5317,0.0307
5145,23.05,91.15,120,Y,64670.57787,0.14439674,421.4377643,12424.74321,1.139322372,38.86419433,46.50415187,7.146121832,1432.580232,1.381266841,1.736573315,100.7506593,0.5041,25.5129,1.1427,0.0825
5147,23.47,91.11,0,Y,,,,,,,,,,,,,,,,
5159,23.13,91.04,60,Y,42225.72754,1.02675013,1092.285773,41605.38573,4.666044298,79.45703322,40.87823755,20.76602144,3313.020983,1.492075253,106.9491316,159.3168576,0.1914,55.8183,2.8147,0.1489
5179,24.73,90.14,175,Y,44805.87,0.11757,8.49,20826.52,0.43022,41.5,42.73904,11.18,1039.04,1.74,14.73,163.09,0.5271,39.5021,0.1246,0.0822
5179,24.33,90.37,150,Y,,,,,,,,,,,,,,,,
5184,24.25,90.94,150,Y,42821.04,1.12165,-6.15,3640.86,1.5271,7.79,45.05057,2.49,646.29,0.02,8.39,36.71,0.3395,12.2915,0.1306,0.0209
5189,22.91,90.76,60,N,44078.69082,1.989554372,14.25300629,34886.3401,12.19131949,84.99228225,16.80825593,15.26663899,3107.926765,0.764864317,54.39070989,153.581282,0.2001,20.2764,0.1372,0.0162
5190,24.25,90.66,30,Y,44549.61801,0.569890954,658.9700562,30164.81621,3.424944768,57.2408811,9.039082785,10.46450066,,2.065296272,196.2310728,128.9016957,0.0876,3.9478,1.8724,
5202,23.68,90.32,0,N,,,,,,,,,,,,,,,,
5204,23.2,91.08,45,Y,41675.33898,0.26472871,938.8129635,39462.34049,1.740342076,79.51475466,34.06743646,23.45024516,3881.088926,1.176051472,63.15980554,155.5893108,0.1478,27.5894,2.3043,0.0705
5228,24.68,90.21,130,Y,,,,,,,,,,,,,,,,
5229,24.55,90.26,135,Y,33143.0718,0.050602034,987.2118954,12639.2158,0.35729121,16.40994387,74.14097361,7.486417636,1211.419026,0.025968276,0.266173466,123.0560553,1.0591,107.3198,2.5364,0.3421
5232,23.93,90.84,45,Y,33734.49,0.25971,8175.56,34495.29,4.9631,114.46,29.40998,18.24,11149.54,1.13,15.81,129.9,0.1293,41.4526,21.2345,0.023
5237,22.99,90.1,35,Y,56920.46601,4.779198357,126.6311789,36840.09506,3.03270589,31.8783027,47.90596188,54.35877913,10717.73954,0.092907925,4.915419809,313.9486638,0.2003,29.6037,0.3058,0.0683
5247,24.28,90.49,31,Y,42746.22725,0.237000101,950.5222432,14915.42893,1.622332574,25.9072717,5.595570393,8.328783165,,0.948612422,32.3551581,58.22388372,0.3197,6.2945,2.8894,
5248,23.53,90.58,60,Y,,,,,,,,,,,,,,,,
5272,23.63,90.81,0,Y,,,,,,,,,,,,,,,,
5289,23.01,90.18,45,Y,35471.26926,0.417607206,3687.519023,50668.04826,8.003337586,162.8861907,42.3966682,23.18427844,,3.900915268,104.4525738,207.4992939,0.0826,99.35,10.763,0.0425
5300,24.46,91.58,30,Y,35539.23,1.68826,288.21,36920.9,7.48109,75.26,13.40451,18.88,2902.78,1,41.78,153.31,0.1577,15.1055,0.6996,0.0128
5301,23.87,91.63,42,Y,,,,,,,,,,,,,,,,
5309,24.48,91.09,45,Y,46737.44049,0.840787232,157.8768533,18730.17937,6.535541374,30.65093687,9.128754354,9.100268467,,1.32511421,104.7746879,58.38973261,0.123,6.6177,0.4328,0.0059
5325,23.7,89.8,60,Y,,,,,,,,,,,,,,,,
5332,23.94,90.06,60,Y,,,,,,,,,,,,,,,,
5349,23.41,90.67,30,Y,42146.08364,0.138465508,387.5931313,21417.5379,1.299422618,28.91756118,4.428420525,10.65298554,112.6987661,1.215064311,20.24847325,89.71454382,0.1991,1.6666,1.153,0.0059
5351,23.53,90.06,75,Y,,,,,,,,,,,,,,,,
5360,22.96,89.77,60,Y,31149.37,0.04314,6829.19,31663.48,4.2299,105.81,26.97147,18.13,14381.1,0.72,6.48,80.99,0.6375,21.0082,0.5719,0.1466
5388,24.29,91.09,45,N,36151.7,1.87966,-24.92,36356.06,5.8656,66.75,15.39124,13.04,2941.22,0.56,209.25,157.57,0.2564,12.1388,0.1595,0.0153
5392,23.61,89.84,45,N,44913.42,1.26189,93.92,50782.57,7.6755,108.25,25.09641,22.22,7493.6,3.1,283.26,238.69,0.1966,54.5785,0.226,0.0271
5395,23.19,91.52,30,Y,68330.00404,0.11884967,508.3011948,16185.13916,3.707614767,10.2059174,41.48360626,5.732064096,1246.541356,0.338213451,0.150496197,129.4766351,0.5169,23.0372,1.3675,0.0678
5407,24.58,91.53,45,Y,40679.12,2.04783,-35.41,36971.77,7.45463,91.36,12.18399,14.18,3051.69,0.66,116.81,171.68,0.2397,9.9669,0.1393,0.0138
5409,23.71,90.55,120,Y,,,,,,,,,,,,,,,,
5412,24.31,90.93,35,N,,,,,,,,,,,,,,,,
5417,22.93,89.97,105,Y,68725.59,0.09423,660.64,13416.59,5.59692,19.67,47.65829,7.94,1784.01,0.59,1.45,108.01,0.5333,59.669,1.7862,0.1736
5421,23.68,91.13,55,N,37857.68012,1.887188441,6227.746489,100231.6038,10.70368511,207.8114829,56.50097625,34.72267297,11073.9297,3.905678696,258.6621348,352.0302335,0.198,116.7014,16.5443,0.0551
5428,23.6,91.15,75,N,,,,,,,,,,,,,,,,
5431,23.68,90.62,523,N,,,,,,,,,,,,,,,,
5440,22.79,89.95,45,Y,37898.31,0.24931,-7.07,45749.91,0.81584,47.82,11.87943,13.91,2782.76,0.62,22.56,161.13,0.2253,9.3517,0.1581,0.0101
5441,23.03,90.82,43,Y,,,,,,,,,,,,,,,,
5454,24.55,89.97,45,Y,,,,,,,,,,,,,,,,
5463,24.48,89.95,25,Y,56584.81989,4.437516447,942.7257936,35829.29115,2.756472401,32.20834018,44.36943101,51.9392593,8834.419035,0.112942209,4.697274901,307.4904807,0.1998,33.2257,2.127,0.0607
5477,23,90.18,45,N,,,,,,,,,,,,,,,,
5489,23.19,90.08,160,N,,,,,,,,,,,,,,,,
5509,24.45,90.27,70,Y,,,,,,,,,,,,,,,,
5512,24.06,91.37,135,Y,,,,,,,,,,,,,,,,
5519,24.15,90.47,30,Y,40739.31,0.29907,12173.75,56501.48,0.02184,293.44,47.46521,25.79,29687.54,0.42,1.42,235,0.0738,114.1565,34.2124,0.0669
5525,23.53,90.03,45,Y,32669.13,1.02185,-3.46,30681.43,11.23072,82.43,10.65388,13.73,2956.44,2.03,91.5,152.59,0.1446,11.8091,0.1621,0.0137
5554,23.69,89.82,135,Y,58981.9,0.11864,558.8,11440.28,0.68808,9.06,33.95402,5.5,1711.96,0.19,0.74,85.07,0.425,14.1704,1.524,0.0366
5557,23.86,90.69,60,Y,41799.70465,1.010025622,16.15063688,59507.03398,1.786301224,53.27795117,12.98486007,16.30040724,3270.804545,1.754866753,351.2063166,236.9892259,0.2969,14.7922,0.1522,0.0135
5559,22.98,89.94,45,Y,,,,,,,,,,,,,,,,
5584,24.45,91.09,45,Y,41496.02,0.2311,3228.51,31189.09,7.83753,61.68,12.77415,19.04,2722.83,1.11,31.86,98.47,0.1204,26.3218,8.938,0.0387
5592,24.34,90.19,30,Y,61360.98091,3.850727861,104.2998254,22462.21802,4.040225308,17.95851958,32.54052214,34.37538293,7103.369971,0.110789134,13.15284252,202.376692,0.2282,11.4516,0.2512,0.0423
5608,23.06,90.29,120,Y,63875.42884,0.269942923,582.162622,12030.3448,0.548241744,21.22497226,50.44314198,6.00643105,1247.347974,0.020146312,0.003727539,113.5560376,0.359,35.8921,1.5325,0.1312
5659,24.72,90.55,111,Y,,,,,,,,,,,,,,,,
5662,24.77,91.5,30,Y,59783.02662,3.751217153,1451.654148,27056.03791,3.435475746,20.35034574,37.88926086,41.89315901,7157.005043,0.076031008,10.51064235,243.839713,0.2174,25.0207,3.6598,
5663,24.61,91.06,210,Y,,,,,,,,,,,,,,,,
5678,23.57,90.74,52,N,36134.14,1.14313,-30.7,46306.98,10.45244,119.41,20.59143,16.43,3880.9,0.61,184.94,233.88,0.206,25.3858,0.1874,0.0237
5702,24.09,91.46,30,Y,33533.1895,0.03794853,4717.98639,30718.75753,4.569173022,81.5919332,21.60275376,18.14799232,3351.030743,2.672305085,0.711949412,128.3055444,0.0632,31.3096,13.3786,0.0087
5714,23.01,91.65,75,N,,,,,,,,,,,,,,,,
5717,23.27,90.75,60,Y,40050.33,1.70756,1929.55,41795.07,2.73966,55.55,12.16506,10.19,3044.56,0.84,700.89,202.66,0.3267,26.3925,4.9983,0.0124
5727,22.83,90.47,85,Y,61058.91365,0.086490075,665.1799801,13764.56512,0.652546079,18.17611779,52.25970686,5.794002158,1483.388068,0.030015994,0,113.3321067,0.3874,36.9722,1.7709,0.1288
5728,23.45,91.19,75,Y,49639.19,0.19958,874.82,37827.09,1.34763,57.68,13.87433,15.93,3980.27,1.93,119.51,124.61,0.1947,15.1368,2.2482,0.0222
5748,24.39,91.31,45,Y,43593.56,0.97463,1086.07,60649.89,1.87754,66.77,26.6829,17.77,3310.65,1.12,228.95,248.16,0.2688,24.946,2.5333,0.0279
5752,24.3,89.9,30,,,,,,,,,,,,,,,,,
5763,24.13,90.41,105,Y,,,,,,,,,,,,,,,,
5763,24.58,90.49,45,Y,32006.54008,0.081144959,6460.126735,17256.67488,11.53750693,70.9702704,8.981773045,13.83020664,2801.121913,0.474437679,5.76450997,60.52502417,0.0618,15.9902,19.2881,0.0134
5769,24.17,89.85,35,Y,41826.2577,0.454125009,12415.75343,66013.86381,10.98926953,202.2472735,32.87776767,32.31668218,12111.70929,1.657279668,45.07661637,224.7745755,0.0841,73.8822,35.6519,0.0408
5777,23.49,90.3,45,Y,,,,,,,,,,,,,,,,
5788,23.39,89.74,50,Y,43255.81,0.43714,257.27,56885.2,2.47236,72.98,20.59146,17.57,3754.91,1.5,422.07,246.21,0.356,19.7589,0.14,0.0469
5799,24.66,89.84,45,Y,,,,,,,,,,,,,,,,
5802,24.59,90.32,60,Y,44897.13,0.26279,9.18,12840.62,0.19805,20.01,105.31806,5.6,1518.45,0.25,0.09,101.73,0.6712,59.6248,0.1858,0.2064
5822,23.16,91.04,45,Y,,,,,,,,,,,,,,,,
5828,23.69,91.04,45,Y,,,,,,,,,,,,,,,,
5838,24.45,90.59,45,Y,41423.17063,1.192842638,879.9150023,22610.35546,15.49088162,91.44346589,25.21044981,15.41506429,,1.155266432,36.31123884,81.27021788,0.1182,23.8775,2.5774,0.0104
5872,23.2,91.58,45,Y,47570.71026,0.557862622,284.7143211,21464.86797,4.643573746,44.63040215,9.215961306,8.07355738,3283.389626,2.340785876,66.55272598,100.1196888,,,,
5908,24.61,91.58,120,Y,,,,,,,,,,,,,,,,
5915,24.35,91.23,45,N,34226.62605,1.131266034,266.8031349,46716.08854,12.50135679,137.8762119,16.05293787,14.97306925,5933.895729,1.90455512,182.0820712,247.2134745,0.2637,14.8565,0.5671,0.0184
5916,24.34,90.59,60,N,41312.75409,0.699240083,2912.664332,43685.82766,7.676628724,82.05282824,32.63275681,14.89153931,3283.486231,2.129927156,182.075367,223.4353215,0.2476,46.8569,8.0507,0.0712
5920,24.4,90.49,130,Y,,,,,,,,,,,,,,,,
5928,23.81,89.67,120,Y,27435.86322,1.576006225,1145.792947,12259.22604,2.24446531,18.32765217,22.43908256,28.36478594,7601.285432,0.040983703,110.4370086,195.2402699,0.2284,23.0094,2.9942,0.02
5931,22.79,90.29,50,Y,,,,,,,,,,,,,,,,
5946,23.4,89.94,30,Y,42623.7746,0.154722592,2682.25009,32231.71661,4.468846094,69.97790821,18.91437731,19.8173082,554.8949871,0.89209901,21.69268388,107.9187437,0.1547,24.4074,7.9314,0.0085
5948,23.5,90.53,45,Y,,,,,,,,,,,,,0.0991,31.9523,5.1872,0.0455
5959,23.65,90.1,145,Y,40878.29,0.84422,12.99,5037.08,4.23254,29.97,61.29756,3.14,890.91,0.1,34.11,41.1,0.7024,38.5816,0.2059,0.0529
5968,23.78,90.16,45,Y,,,,,,,,,,,,,,,,
5971,23.27,91.06,60,N,,,,,,,,,,,,,,,,
5979,23.66,90.64,60,Y,,,,,,,,,,,,,,,,
5979,23.35,91.25,60,Y,,,,,,,,,,,,,,,,
5981,23.3,90.21,130,Y,,,,,,,,,,,,,,,,
5984,22.78,89.93,70,Y,,,,,,,,,,,,,,,,
5987,23.11,90.22,35,N,,,,,,,,,,,,,,,,
5988,24.63,89.91,85,N,,,,,,,,,,,,,,,,
6001,22.92,90.4,75,Y,,,,,,,,,,,,,,,,
6004,23.94,90.38,45,Y,,,,,,,,,,,,,,,,
6004,24.67,90.45,45,N,38473.78,1.36702,4.03,37149.54,10.80291,100.92,19.18529,17.54,2882.39,0.44,71.34,136.39,0.2085,22.18,0.1498,0.0211
